city,year_month,count
포천,2023-09,189
포천,2023-10,183
포천,2023-11,195
포천,2023-12,176
포천,2024-01,64
포천,2024-02,234
포천,2024-03,174
포천,2024-04,75
포천,2024-05,167
포천,2024-06,191
포천,2024-07,180
포천,2024-08,53
포천,2024-09,251
포천,2024-10,78
포천,2024-11,61
포천,2024-12,173
포천,2025-01,179
포천,2025-02,232
포천,2025-03,243
포천,2025-04,211
포항,2023-03,1303
포항,2023-04,1236
포항,2023-05,1343
포항,2023-06,1273
포항,2023-07,1334
포항,2023-08,1313
포항,2023-09,1344
포항,2023-10,1295
포항,2023-11,1328
포항,2023-12,1379
포항,2024-01,1371
포항,2024-02,1278
포항,2024-03,1378
포항,2024-04,1292
포항,2024-05,1302
포항,2024-06,1127
포항,2024-07,1524
포항,2024-08,1254
포항,2024-09,1311
포항,2024-10,1331
포항,2024-11,1315
포항,2024-12,1312
포항,2025-01,1294
포항,2025-02,1357
포항,2025-03,1216
포항,2025-04,1272
하남,2023-03,235
하남,2023-04,160
하남,2023-05,265
하남,2023-06,227
하남,2023-07,244
하남,2023-08,202
하남,2023-09,254
하남,2023-10,227
하남,2023-11,254
하남,2023-12,247
하남,2024-01,249
하남,2024-02,269
하남,2024-03,231
하남,2024-04,234
하남,2024-05,203
하남,2024-06,227
하남,2024-07,286
하남,2024-08,244
하남,2024-09,254
하남,2024-10,149
하남,2024-11,278
하남,2024-12,319
하남,2025-01,119
하남,2025-02,222
하남,2025-03,262
하남,2025-04,233
하동,2023-03,68
하동,2023-04,73
하동,2023-05,86
하동,2023-06,70
하동,2023-07,70
하동,2023-08,62
하동,2023-09,73
하동,2023-10,70
하동,2023-11,68
하동,2023-12,47
하동,2024-01,83
하동,2024-02,45
하동,2024-03,84
하동,2024-04,49
하동,2024-05,75
하동,2024-06,82
하동,2024-07,75
하동,2024-08,92
하동,2024-09,64
하동,2024-10,75
하동,2024-11,57
하동,2024-12,80
하동,2025-01,67
하동,2025-02,82
하동,2025-03,76
하동,2025-04,72
함안,2023-03,96
함안,2023-04,92
함안,2023-05,112
함안,2023-06,98
함안,2023-07,85
함안,2023-08,96
함안,2023-09,104
함안,2023-10,105
함안,2023-11,31
함안,2023-12,100
함안,2024-01,103
함안,2024-02,67
함안,2024-03,101
함안,2024-04,100
함안,2024-05,97
함안,2024-06,93
함안,2024-07,103
함안,2024-08,111
함안,2024-09,54
함안,2024-10,107
함안,2024-11,54
함안,2024-12,97
함안,2025-01,95
함안,2025-02,102
함안,2025-03,57
함안,2025-04,96
함양,2023-03,66
함양,2023-04,87
함양,2023-05,75
함양,2023-06,84
함양,2023-07,79
함양,2023-08,80
함양,2023-09,86
함양,2023-10,9
함양,2023-11,70
함양,2023-12,69
함양,2024-01,79
함양,2024-02,76
함양,2024-03,73
함양,2024-04,78
함양,2024-05,81
함양,2024-06,9
함양,2024-07,83
함양,2024-08,97
함양,2024-09,83
함양,2024-10,86
함양,2024-11,80
함양,2024-12,77
함양,2025-01,75
함양,2025-02,85
함양,2025-03,78
함양,2025-04,77
함평,2023-03,41
함평,2023-04,29
함평,2023-05,47
함평,2023-06,36
함평,2023-07,36
함평,2023-08,42
함평,2023-09,40
함평,2023-10,40
함평,2023-11,35
함평,2023-12,38
함평,2024-01,52
함평,2024-02,44
함평,2024-03,50
함평,2024-04,44
함평,2024-05,37
함평,2024-06,41
함평,2024-07,39
함평,2024-09,49
함평,2024-10,47
함평,2024-11,42
함평,2024-12,39
함평,2025-01,38
함평,2025-02,38
함평,2025-03,46
함평,2025-04,34
합천,2023-03,58
합천,2023-04,60
합천,2023-05,61
합천,2023-06,4
합천,2023-07,62
합천,2023-08,61
합천,2023-09,61
합천,2023-10,65
합천,2023-11,62
합천,2023-12,62
합천,2024-01,8
합천,2024-02,75
합천,2024-03,82
합천,2024-04,64
합천,2024-05,63
합천,2024-06,66
합천,2024-07,64
합천,2024-08,77
합천,2024-09,53
합천,2024-10,64
합천,2024-11,57
합천,2024-12,22
합천,2025-01,61
합천,2025-02,85
합천,2025-03,55
합천,2025-04,15
해남,2023-03,282
해남,2023-04,311
해남,2023-05,305
해남,2023-06,123
해남,2023-07,306
해남,2023-08,266
해남,2023-09,275
해남,2023-10,240
해남,2023-11,270
해남,2023-12,94
해남,2024-01,312
해남,2024-02,94
해남,2024-03,314
해남,2024-04,88
해남,2024-05,315
해남,2024-06,263
해남,2024-07,252
해남,2024-09,330
해남,2024-10,253
해남,2024-11,240
해남,2024-12,168
해남,2025-01,300
해남,2025-02,226
해남,2025-03,269
해남,2025-04,235
홍성,2023-03,263
홍성,2023-04,287
홍성,2023-05,286
홍성,2023-06,386
홍성,2023-07,306
홍성,2023-08,297
홍성,2023-09,312
홍성,2023-10,312
홍성,2023-11,299
홍성,2023-12,301
홍성,2024-01,301
홍성,2024-02,288
홍성,2024-03,301
홍성,2024-04,297
홍성,2024-05,301
홍성,2024-06,259
홍성,2024-07,255
홍성,2024-08,298
홍성,2024-09,302
홍성,2024-10,174
홍성,2024-11,369
홍성,2024-12,288
홍성,2025-01,256
홍성,2025-02,275
홍성,2025-03,223
홍성,2025-04,344
홍천,2023-03,147
홍천,2023-04,35
홍천,2023-05,181
홍천,2023-06,98
홍천,2023-07,122
홍천,2023-08,128
홍천,2023-09,124
홍천,2023-10,135
홍천,2023-11,121
홍천,2023-12,145
홍천,2024-01,140
홍천,2024-02,94
홍천,2024-03,141
홍천,2024-04,134
홍천,2024-05,129
홍천,2024-06,119
홍천,2024-07,95
홍천,2024-08,123
홍천,2024-09,145
홍천,2024-10,95
홍천,2024-11,129
홍천,2024-12,131
홍천,2025-01,138
홍천,2025-02,136
홍천,2025-03,135
홍천,2025-04,124
화성,2023-03,252
화성,2023-04,195
화성,2023-05,203
화성,2023-06,208
화성,2023-07,244
화성,2023-08,229
화성,2023-09,206
화성,2023-10,227
화성,2023-11,228
화성,2023-12,256
화성,2024-01,216
화성,2024-02,253
화성,2024-03,213
화성,2024-04,269
화성,2024-05,248
화성,2024-06,271
화성,2024-07,241
화성,2024-08,229
화성,2024-09,282
화성,2024-10,257
화성,2024-11,219
화성,2024-12,204
화성,2025-01,165
화성,2025-02,263
화성,2025-03,237
화성,2025-04,310
화순,2023-03,105
화순,2023-04,105
화순,2023-05,117
화순,2023-06,105
화순,2023-07,117
화순,2023-08,110
화순,2023-09,109
화순,2023-10,105
화순,2023-11,104
화순,2023-12,102
화순,2024-01,99
화순,2024-02,108
화순,2024-03,110
화순,2024-04,110
화순,2024-05,128
화순,2024-06,110
화순,2024-07,120
화순,2024-09,152
화순,2024-10,109
화순,2024-11,120
화순,2024-12,107
화순,2025-01,114
화순,2025-02,120
화순,2025-03,118
화순,2025-04,116
화천,2023-03,25
화천,2023-04,1
화천,2023-05,19
화천,2023-06,17
화천,2023-07,31
화천,2023-08,23
화천,2023-09,15
화천,2023-10,25
화천,2023-11,38
화천,2023-12,19
화천,2024-01,22
화천,2024-02,27
화천,2024-03,22
화천,2024-04,21
화천,2024-05,24
화천,2024-06,21
화천,2024-07,17
화천,2024-08,19
화천,2024-09,23
화천,2024-10,27
화천,2024-11,24
화천,2024-12,21
화천,2025-01,15
화천,2025-02,19
화천,2025-03,24
화천,2025-04,15
횡성,2023-03,100
횡성,2023-04,55
횡성,2023-05,110
횡성,2023-06,91
횡성,2023-07,105
횡성,2023-08,98
횡성,2023-09,62
횡성,2023-10,77
횡성,2023-11,98
횡성,2023-12,104
횡성,2024-01,62
횡성,2024-02,128
횡성,2024-03,123
횡성,2024-04,103
횡성,2024-05,106
횡성,2024-06,82
횡성,2024-07,106
횡성,2024-08,94
횡성,2024-09,80
횡성,2024-10,100
횡성,2024-11,112
횡성,2024-12,95
횡성,2025-01,74
횡성,2025-02,81
횡성,2025-03,87
횡성,2025-04,110
